QueryNumber;List
00029;[709, '00525', 0.0]
00029;[710, '00527', 0.0]
00029;[711, '00531', 0.0]
00029;[712, '00533', 0.0]
00029;[713, '00534', 0.0]
00029;[714, '00535', 0.0]
00029;[715, '00538', 0.0]
00029;[716, '00539', 0.0]
00029;[717, '00540', 0.0]
00029;[718, '00541', 0.0]
00029;[719, '00542', 0.0]
00029;[720, '00543', 0.0]
00029;[721, '00553', 0.0]
00029;[722, '00554', 0.0]
00029;[723, '00557', 0.0]
00029;[724, '00560', 0.0]
00029;[725, '00561', 0.0]
00029;[726, '00563', 0.0]
00029;[727, '00564', 0.0]
00029;[728, '00565', 0.0]
00029;[729, '00566', 0.0]
00029;[730, '00567', 0.0]
00029;[731, '00568', 0.0]
00029;[732, '00569', 0.0]
00029;[733, '00572', 0.0]
00029;[734, '00573', 0.0]
00029;[735, '00574', 0.0]
00029;[736, '00575', 0.0]
00029;[737, '00576', 0.0]
00029;[738, '00578', 0.0]
00029;[739, '00579', 0.0]
00029;[740, '00582', 0.0]
00029;[741, '00583', 0.0]
00029;[742, '00585', 0.0]
00029;[743, '00586', 0.0]
00029;[744, '00592', 0.0]
00029;[745, '00594', 0.0]
00029;[746, '00599', 0.0]
00029;[747, '00600', 0.0]
00029;[748, '00601', 0.0]
00029;[749, '00602', 0.0]
00029;[750, '00603', 0.0]
00029;[751, '00605', 0.0]
00029;[752, '00607', 0.0]
00029;[753, '00608', 0.0]
00029;[754, '00612', 0.0]
00029;[755, '00613', 0.0]
00029;[756, '00615', 0.0]
00029;[757, '00616', 0.0]
00029;[758, '00621', 0.0]
00029;[759, '00622', 0.0]
00029;[760, '00623', 0.0]
00029;[761, '00624', 0.0]
00029;[762, '00626', 0.0]
00029;[763, '00628', 0.0]
00029;[764, '00629', 0.0]
00029;[765, '00630', 0.0]
00029;[766, '00632', 0.0]
00029;[767, '00633', 0.0]
00029;[768, '00634', 0.0]
00029;[769, '00640', 0.0]
00029;[770, '00643', 0.0]
00029;[771, '00644', 0.0]
00029;[772, '00647', 0.0]
00029;[773, '00648', 0.0]
00029;[774, '00649', 0.0]
00029;[775, '00652', 0.0]
00029;[776, '00653', 0.0]
00029;[777, '00654', 0.0]
00029;[778, '00655', 0.0]
00029;[779, '00656', 0.0]
00029;[780, '00657', 0.0]
00029;[781, '00659', 0.0]
00029;[782, '00660', 0.0]
00029;[783, '00664', 0.0]
00029;[784, '00669', 0.0]
00029;[785, '00671', 0.0]
00029;[786, '00672', 0.0]
00029;[787, '00673', 0.0]
00029;[788, '00674', 0.0]
00029;[789, '00675', 0.0]
00029;[790, '00676', 0.0]
00029;[791, '00680', 0.0]
00029;[792, '00683', 0.0]
00029;[793, '00684', 0.0]
00029;[794, '00685', 0.0]
00029;[795, '00688', 0.0]
00029;[796, '00692', 0.0]
00029;[797, '00693', 0.0]
00029;[798, '00694', 0.0]
00029;[799, '00695', 0.0]
00029;[800, '00697', 0.0]
00029;[801, '00698', 0.0]
00029;[802, '00703', 0.0]
00029;[803, '00704', 0.0]
00029;[804, '00705', 0.0]
00029;[805, '00706', 0.0]
00029;[806, '00707', 0.0]
00029;[807, '00708', 0.0]
00029;[808, '00709', 0.0]
00029;[809, '00710', 0.0]
00029;[810, '00713', 0.0]
00029;[811, '00714', 0.0]
00029;[812, '00715', 0.0]
00029;[813, '00718', 0.0]
00029;[814, '00719', 0.0]
00029;[815, '00721', 0.0]
00029;[816, '00722', 0.0]
00029;[817, '00724', 0.0]
00029;[818, '00725', 0.0]
00029;[819, '00727', 0.0]
00029;[820, '00728', 0.0]
00029;[821, '00730', 0.0]
00029;[822, '00732', 0.0]
00029;[823, '00738', 0.0]
00029;[824, '00739', 0.0]
00029;[825, '00744', 0.0]
00029;[826, '00747', 0.0]
00029;[827, '00749', 0.0]
00029;[828, '00752', 0.0]
00029;[829, '00755', 0.0]
00029;[830, '00756', 0.0]
00029;[831, '00759', 0.0]
00029;[832, '00760', 0.0]
00029;[833, '00762', 0.0]
00029;[834, '00763', 0.0]
00029;[835, '00764', 0.0]
00029;[836, '00765', 0.0]
00029;[837, '00770', 0.0]
00029;[838, '00771', 0.0]
00029;[839, '00772', 0.0]
00029;[840, '00773', 0.0]
00029;[841, '00782', 0.0]
00029;[842, '00783', 0.0]
00029;[843, '00784', 0.0]
00029;[844, '00785', 0.0]
00029;[845, '00786', 0.0]
00029;[846, '00789', 0.0]
00029;[847, '00791', 0.0]
00029;[848, '00795', 0.0]
00029;[849, '00796', 0.0]
00029;[850, '00797', 0.0]
00029;[851, '00804', 0.0]
00029;[852, '00806', 0.0]
00029;[853, '00814', 0.0]
00029;[854, '00816', 0.0]
00029;[855, '00818', 0.0]
00029;[856, '00819', 0.0]
00029;[857, '00823', 0.0]
00029;[858, '00824', 0.0]
00029;[859, '00825', 0.0]
00029;[860, '00827', 0.0]
00029;[861, '00829', 0.0]
00029;[862, '00830', 0.0]
00029;[863, '00833', 0.0]
00029;[864, '00834', 0.0]
00029;[865, '00835', 0.0]
00029;[866, '00836', 0.0]
00029;[867, '00837', 0.0]
00029;[868, '00838', 0.0]
00029;[869, '00840', 0.0]
00029;[870, '00841', 0.0]
00029;[871, '00843', 0.0]
00029;[872, '00844', 0.0]
00029;[873, '00845', 0.0]
00029;[874, '00846', 0.0]
00029;[875, '00847', 0.0]
00029;[876, '00849', 0.0]
00029;[877, '00850', 0.0]
00029;[878, '00851', 0.0]
00029;[879, '00852', 0.0]
00029;[880, '00855', 0.0]
00029;[881, '00856', 0.0]
00029;[882, '00857', 0.0]
00029;[883, '00858', 0.0]
00029;[884, '00861', 0.0]
00029;[885, '00862', 0.0]
00029;[886, '00864', 0.0]
00029;[887, '00868', 0.0]
00029;[888, '00869', 0.0]
00029;[889, '00870', 0.0]
00029;[890, '00871', 0.0]
00029;[891, '00873', 0.0]
00029;[892, '00877', 0.0]
00029;[893, '00880', 0.0]
00029;[894, '00881', 0.0]
00029;[895, '00882', 0.0]
00029;[896, '00883', 0.0]
00029;[897, '00885', 0.0]
00029;[898, '00886', 0.0]
00029;[899, '00888', 0.0]
00029;[900, '00889', 0.0]
00029;[901, '00893', 0.0]
00029;[902, '00897', 0.0]
00029;[903, '00898', 0.0]
00029;[904, '00899', 0.0]
00029;[905, '00900', 0.0]
00029;[906, '00901', 0.0]
00029;[907, '00902', 0.0]
00029;[908, '00906', 0.0]
00029;[909, '00907', 0.0]
00029;[910, '00910', 0.0]
00029;[911, '00911', 0.0]
00029;[912, '00916', 0.0]
00029;[913, '00918', 0.0]
00029;[914, '00919', 0.0]
00029;[915, '00920', 0.0]
00029;[916, '00921', 0.0]
00029;[917, '00923', 0.0]
00029;[918, '00924', 0.0]
00029;[919, '00925', 0.0]
00029;[920, '00926', 0.0]
00029;[921, '00927', 0.0]
00029;[922, '00929', 0.0]
00029;[923, '00930', 0.0]
00029;[924, '00931', 0.0]
00029;[925, '00933', 0.0]
00029;[926, '00934', 0.0]
00029;[927, '00936', 0.0]
00029;[928, '00937', 0.0]
00029;[929, '00938', 0.0]
00029;[930, '00941', 0.0]
00029;[931, '00942', 0.0]
00029;[932, '00948', 0.0]
00029;[933, '00949', 0.0]
00029;[934, '00950', 0.0]
00029;[935, '00951', 0.0]
00029;[936, '00952', 0.0]
00029;[937, '00954', 0.0]
00029;[938, '00960', 0.0]
00029;[939, '00962', 0.0]
00029;[940, '00963', 0.0]
00029;[941, '00964', 0.0]
00029;[942, '00965', 0.0]
00029;[943, '00966', 0.0]
00029;[944, '00968', 0.0]
00029;[945, '00970', 0.0]
00029;[946, '00972', 0.0]
00029;[947, '00973', 0.0]
00029;[948, '00974', 0.0]
00029;[949, '00977', 0.0]
00029;[950, '00978', 0.0]
00029;[951, '00981', 0.0]
00029;[952, '00984', 0.0]
00029;[953, '00985', 0.0]
00029;[954, '00990', 0.0]
00029;[955, '00991', 0.0]
00029;[956, '00993', 0.0]
00029;[957, '00995', 0.0]
00029;[958, '00997', 0.0]
00029;[959, '00998', 0.0]
00029;[960, '00999', 0.0]
00029;[961, '01001', 0.0]
00029;[962, '01002', 0.0]
00029;[963, '01005', 0.0]
00029;[964, '01007', 0.0]
00029;[965, '01008', 0.0]
00029;[966, '01009', 0.0]
00029;[967, '01012', 0.0]
00029;[968, '01014', 0.0]
00029;[969, '01015', 0.0]
00029;[970, '01017', 0.0]
00029;[971, '01018', 0.0]
00029;[972, '01020', 0.0]
00029;[973, '01021', 0.0]
00029;[974, '01022', 0.0]
00029;[975, '01024', 0.0]
00029;[976, '01026', 0.0]
00029;[977, '01027', 0.0]
00029;[978, '01028', 0.0]
00029;[979, '01029', 0.0]
00029;[980, '01030', 0.0]
00029;[981, '01032', 0.0]
00029;[982, '01034', 0.0]
00029;[983, '01035', 0.0]
00029;[984, '01036', 0.0]
00029;[985, '01037', 0.0]
00029;[986, '01038', 0.0]
00029;[987, '01040', 0.0]
00029;[988, '01042', 0.0]
00029;[989, '01043', 0.0]
00029;[990, '01044', 0.0]
00029;[991, '01046', 0.0]
00029;[992, '01047', 0.0]
00029;[993, '01048', 0.0]
00029;[994, '01049', 0.0]
00029;[995, '01050', 0.0]
00029;[996, '01053', 0.0]
00029;[997, '01055', 0.0]
00029;[998, '01056', 0.0]
00029;[999, '01057', 0.0]
00029;[1000, '01058', 0.0]
00029;[1001, '01059', 0.0]
00029;[1002, '01061', 0.0]
00029;[1003, '01063', 0.0]
00029;[1004, '01064', 0.0]
00029;[1005, '01066', 0.0]
00029;[1006, '01068', 0.0]
00029;[1007, '01070', 0.0]
00029;[1008, '01072', 0.0]
00029;[1009, '01074', 0.0]
00029;[1010, '01081', 0.0]
00029;[1011, '01083', 0.0]
00029;[1012, '01084', 0.0]
00029;[1013, '01085', 0.0]
00029;[1014, '01088', 0.0]
00029;[1015, '01093', 0.0]
00029;[1016, '01094', 0.0]
00029;[1017, '01096', 0.0]
00029;[1018, '01097', 0.0]
00029;[1019, '01099', 0.0]
00029;[1020, '01100', 0.0]
00029;[1021, '01103', 0.0]
00029;[1022, '01104', 0.0]
00029;[1023, '01105', 0.0]
00029;[1024, '01108', 0.0]
00029;[1025, '01109', 0.0]
00029;[1026, '01110', 0.0]
00029;[1027, '01111', 0.0]
00029;[1028, '01113', 0.0]
00029;[1029, '01114', 0.0]
00029;[1030, '01115', 0.0]
00029;[1031, '01118', 0.0]
00029;[1032, '01124', 0.0]
00029;[1033, '01125', 0.0]
00029;[1034, '01126', 0.0]
00029;[1035, '01129', 0.0]
00029;[1036, '01132', 0.0]
00029;[1037, '01134', 0.0]
00029;[1038, '01135', 0.0]
00029;[1039, '01136', 0.0]
00029;[1040, '01137', 0.0]
00029;[1041, '01139', 0.0]
00029;[1042, '01140', 0.0]
00029;[1043, '01141', 0.0]
00029;[1044, '01142', 0.0]
00029;[1045, '01145', 0.0]
00029;[1046, '01146', 0.0]
00029;[1047, '01155', 0.0]
00029;[1048, '01158', 0.0]
00029;[1049, '01159', 0.0]
00029;[1050, '01160', 0.0]
00029;[1051, '01161', 0.0]
00029;[1052, '01162', 0.0]
00029;[1053, '01163', 0.0]
00029;[1054, '01164', 0.0]
00029;[1055, '01165', 0.0]
00029;[1056, '01166', 0.0]
00029;[1057, '01174', 0.0]
00029;[1058, '01175', 0.0]
00029;[1059, '01176', 0.0]
00029;[1060, '01177', 0.0]
00029;[1061, '01178', 0.0]
00029;[1062, '01179', 0.0]
00029;[1063, '01181', 0.0]
00029;[1064, '01182', 0.0]
00029;[1065, '01183', 0.0]
00029;[1066, '01184', 0.0]
00029;[1067, '01186', 0.0]
00029;[1068, '01188', 0.0]
00029;[1069, '01189', 0.0]
00029;[1070, '01190', 0.0]
00029;[1071, '01191', 0.0]
00029;[1072, '01193', 0.0]
00029;[1073, '01194', 0.0]
00029;[1074, '01195', 0.0]
00029;[1075, '01196', 0.0]
00029;[1076, '01201', 0.0]
00029;[1077, '01205', 0.0]
00029;[1078, '01206', 0.0]
00029;[1079, '01208', 0.0]
00029;[1080, '01209', 0.0]
00029;[1081, '01210', 0.0]
00029;[1082, '01211', 0.0]
00029;[1083, '01217', 0.0]
00029;[1084, '01219', 0.0]
00029;[1085, '01220', 0.0]
00029;[1086, '01223', 0.0]
00029;[1087, '01226', 0.0]
00029;[1088, '01230', 0.0]
00029;[1089, '01231', 0.0]
00029;[1090, '01232', 0.0]
00029;[1091, '01233', 0.0]
00029;[1092, '01235', 0.0]
00029;[1093, '01236', 0.0]
00029;[1094, '01238', 0.0]
00029;[1095, '00055', 0.0]
00029;[1096, '00092', 0.0]
00029;[1097, '00127', 0.0]
00029;[1098, '00151', 0.0]
00029;[1099, '00218', 0.0]
00029;[1100, '00287', 0.0]
00029;[1101, '00289', 0.0]
00029;[1102, '00300', 0.0]
00029;[1103, '00405', 0.0]
00029;[1104, '00454', 0.0]
00029;[1105, '00474', 0.0]
00029;[1106, '00619', 0.0]
00029;[1107, '00658', 0.0]
00029;[1108, '00667', 0.0]
00029;[1109, '00717', 0.0]
00029;[1110, '00766', 0.0]
00029;[1111, '00777', 0.0]
00029;[1112, '00801', 0.0]
00029;[1113, '00815', 0.0]
00029;[1114, '00853', 0.0]
00029;[1115, '00863', 0.0]
00029;[1116, '00867', 0.0]
00029;[1117, '01052', 0.0]
00029;[1118, '01128', 0.0]
00029;[1119, '01133', 0.0]
00029;[1120, '01148', 0.0]
00029;[1121, '00042', 0.0]
00029;[1122, '00086', 0.0]
00029;[1123, '00136', 0.0]
00029;[1124, '00149', 0.0]
00029;[1125, '00224', 0.0]
00029;[1126, '00251', 0.0]
00029;[1127, '00263', 0.0]
00029;[1128, '00269', 0.0]
00029;[1129, '00288', 0.0]
00029;[1130, '00296', 0.0]
00029;[1131, '00310', 0.0]
00029;[1132, '00389', 0.0]
00029;[1133, '00449', 0.0]
00029;[1134, '00584', 0.0]
00029;[1135, '00651', 0.0]
00029;[1136, '00677', 0.0]
00029;[1137, '00711', 0.0]
00029;[1138, '00734', 0.0]
00029;[1139, '00775', 0.0]
00029;[1140, '00793', 0.0]
00029;[1141, '00826', 0.0]
00029;[1142, '00892', 0.0]
00029;[1143, '00904', 0.0]
00029;[1144, '00928', 0.0]
00029;[1145, '00994', 0.0]
00029;[1146, '01051', 0.0]
00029;[1147, '01075', 0.0]
00029;[1148, '01082', 0.0]
00029;[1149, '01119', 0.0]
00029;[1150, '01138', 0.0]
00029;[1151, '01218', 0.0]
00029;[1152, '00033', 0.0]
00029;[1153, '00120', 0.0]
00029;[1154, '00162', 0.0]
00029;[1155, '00515', 0.0]
00029;[1156, '01004', 0.0]
00029;[1157, '01213', 0.0]
00029;[1158, '00005', 0.0]
00029;[1159, '00124', 0.0]
00029;[1160, '00670', 0.0]
00029;[1161, '00947', 0.0]
00029;[1162, '01041', 0.0]
00029;[1163, '00334', 0.0]
00029;[1164, '00428', 0.0]
00029;[1165, '00544', 0.0]
00029;[1166, '00617', 0.0]
00029;[1167, '00774', 0.0]
00029;[1168, '00866', 0.0]
00029;[1169, '01098', 0.0]
00029;[1170, '01229', 0.0]
00029;[1171, '00423', 0.0]
00029;[1172, '00529', 0.0]
00029;[1173, '00943', 0.0]
00029;[1174, '00723', 0.0]
00029;[1175, '00699', 0.0]
00029;[1176, '01122', 0.0]
00029;[1177, '00547', 0.0]
00029;[1178, '00581', 0.0]
00029;[1179, '00996', 0.0]
00029;[1180, '01123', 0.0]
00029;[1181, '00792', 0.0]
00029;[1182, '00241', 0.0]
00029;[1183, '00450', 0.0]
00029;[1184, '00642', 0.0]
00029;[1185, '00131', 0.0]
00029;[1186, '00203', 0.0]
00029;[1187, '00378', 0.0]
00029;[1188, '00641', 0.0]
00029;[1189, '00666', 0.0]
00029;[1190, '00035', 0.0]
00029;[1191, '00399', 0.0]
00029;[1192, '01153', 0.0]
00029;[1193, '00309', 0.0]
00029;[1194, '01031', 0.0]
00029;[1195, '00046', 0.0]
00029;[1196, '00476', 0.0]
00029;[1197, '00257', 0.0]
00029;[1198, '00142', 0.0]
00029;[1199, '01221', 0.0]
00029;[1200, '01087', 0.0]
00029;[1201, '00171', 0.0]
00029;[1202, '00596', 0.0]
00029;[1203, '00810', 0.0]
00029;[1204, '00909', 0.0]
00029;[1205, '00330', 0.0]
00029;[1206, '00537', 0.0]
00029;[1207, '00580', 0.0]
00029;[1208, '00620', 0.0]
00029;[1209, '00637', 0.0]
00029;[1210, '00701', 0.0]
00029;[1211, '00908', 0.0]
00029;[1212, '00117', 0.0]
00029;[1213, '01011', 0.0]
00029;[1214, '00940', 0.0]
00029;[1215, '00558', 0.0]
00030;[1, '01001', 0.3233686310521403]
00030;[2, '00845', 0.20797928879416028]
00030;[3, '01084', 0.17795033211584094]
00030;[4, '00760', 0.1778316701701599]
00030;[5, '00009', 0.1542051256544686]
00030;[6, '00216', 0.15303620042387298]
00030;[7, '00043', 0.14989776594078638]
00030;[8, '01224', 0.1380415522132111]
00030;[9, '00324', 0.13763783640896166]
00030;[10, '00880', 0.13685456490940553]
00030;[11, '00162', 0.13545849851322936]
00030;[12, '00557', 0.12935150271114465]
00030;[13, '00211', 0.12521782711313853]
00030;[14, '00069', 0.12366333623106884]
00030;[15, '00254', 0.12349996874841025]
00030;[16, '01031', 0.12237269062466358]
00030;[17, '00819', 0.1165959203110837]
00030;[18, '00072', 0.10993752315593382]
00030;[19, '00247', 0.10977386370284842]
00030;[20, '00239', 0.10861043248417983]
00030;[21, '00048', 0.10724772656076584]
00030;[22, '00911', 0.10315194419643507]
00030;[23, '01194', 0.10008396984009338]
00030;[24, '00881', 0.09951484254133164]
00030;[25, '00938', 0.099460669469951]
00030;[26, '00913', 0.09746941352914378]
00030;[27, '00275', 0.09705361725079747]
00030;[28, '00411', 0.0968895336237711]
00030;[29, '00197', 0.09681347208697225]
00030;[30, '01080', 0.09658926456970052]
00030;[31, '00902', 0.09621215357269751]
00030;[32, '00331', 0.09601084772976896]
00030;[33, '00924', 0.09525652745255717]
00030;[34, '00203', 0.09382195964428625]
00030;[35, '00406', 0.09341951158842754]
00030;[36, '00420', 0.09326127537041906]
00030;[37, '01170', 0.09074967323704904]
00030;[38, '00431', 0.09070769004659629]
00030;[39, '00822', 0.08734890946401921]
00030;[40, '01036', 0.08598416656048442]
00030;[41, '00297', 0.0844406189512176]
00030;[42, '00448', 0.08414906306084469]
00030;[43, '00014', 0.08355640653797042]
00030;[44, '00170', 0.08294169330592639]
00030;[45, '01022', 0.08236741339797887]
00030;[46, '00883', 0.08193134465306008]
00030;[47, '00384', 0.0811314491197225]
00030;[48, '00632', 0.07988916349603384]
00030;[49, '00388', 0.07979948120060762]
00030;[50, '01013', 0.07705481230465097]
00030;[51, '00920', 0.07700559021745043]
00030;[52, '00716', 0.07593621614897128]
00030;[53, '01133', 0.07568937043801152]
00030;[54, '00947', 0.07559432913418458]
00030;[55, '00647', 0.07465996793297615]
00030;[56, '01177', 0.07438823249929544]
00030;[57, '00253', 0.07431763812470224]
00030;[58, '00133', 0.07259575688976025]
00030;[59, '00286', 0.07132229169832846]
00030;[60, '00825', 0.07094909341945597]
00030;[61, '00896', 0.06992429853568168]
00030;[62, '00678', 0.06842201872130373]
00030;[63, '00332', 0.06841479037980035]
00030;[64, '00783', 0.06657830863362794]
00030;[65, '00596', 0.0664032381236362]
00030;[66, '00483', 0.06587791351820185]
00030;[67, '00330', 0.06528941356090256]
00030;[68, '00381', 0.06495909889539123]
00030;[69, '00665', 0.06489472880457944]
00030;[70, '00236', 0.06481304805360681]
00030;[71, '00215', 0.06454464175727087]
00030;[72, '00540', 0.06411637724360508]
00030;[73, '01183', 0.06389588425613023]
00030;[74, '00711', 0.06380883559650954]
00030;[75, '00823', 0.06313034112791983]
00030;[76, '01237', 0.06278899424094576]
00030;[77, '00218', 0.06269375919059508]
00030;[78, '00616', 0.06254596645290258]
00030;[79, '00709', 0.06251682943200038]
00030;[80, '00620', 0.06251597316280932]
00030;[81, '00926', 0.06244519133520978]
00030;[82, '00586', 0.062132433663853355]
00030;[83, '00782', 0.06203069004657747]
00030;[84, '00810', 0.061054199393909235]
00030;[85, '01051', 0.06090089314548485]
00030;[86, '00005', 0.060372281340093766]
00030;[87, '00820', 0.06016217872387906]
00030;[88, '00335', 0.05914417628892557]
00030;[89, '00225', 0.058868729883864726]
00030;[90, '00858', 0.05885233002196123]
00030;[91, '01169', 0.058477867815225903]
00030;[92, '00142', 0.05844541418238745]
00030;[93, '01087', 0.0584413911957616]
00030;[94, '00704', 0.057841505286881666]
00030;[95, '01172', 0.057713417386038544]
00030;[96, '00548', 0.055912517319566604]
00030;[97, '00491', 0.055846783419613945]
00030;[98, '00758', 0.055782472636527844]
00030;[99, '00464', 0.05555154282784472]
00030;[100, '00002', 0.055535122272603744]
00030;[101, '00029', 0.055394049300864036]
00030;[102, '00651', 0.05534370642880001]
00030;[103, '00506', 0.05522347294387943]
00030;[104, '00930', 0.05517284199190966]
00030;[105, '00846', 0.05423988845932519]
00030;[106, '00373', 0.05364664498931649]
00030;[107, '00382', 0.05358133347648126]
00030;[108, '00554', 0.0532311069135527]
00030;[109, '00763', 0.05279043436600551]
00030;[110, '00217', 0.05263247380374411]
00030;[111, '00508', 0.05253787342985275]
00030;[112, '00058', 0.05239845953248596]
00030;[113, '01048', 0.052365885750846546]
00030;[114, '00321', 0.0522355098553008]
00030;[115, '00272', 0.052182060696770775]
00030;[116, '01037', 0.05212901221997066]
00030;[117, '00434', 0.0513037669535361]
00030;[118, '00064', 0.050742082917904566]
00030;[119, '00537', 0.05038032121201752]
00030;[120, '01228', 0.050277167296343114]
00030;[121, '00656', 0.05006299049261212]
00030;[122, '00849', 0.049550406155288794]
00030;[123, '00360', 0.048889948984547266]
00030;[124, '01132', 0.04881995299789429]
00030;[125, '01151', 0.048575606034937595]
00030;[126, '00838', 0.04782131081934618]
00030;[127, '00361', 0.04721889900630419]
00030;[128, '00357', 0.0470715508165069]
00030;[129, '00626', 0.046851932844836394]
00030;[130, '01155', 0.04683444502285655]
00030;[131, '00583', 0.04648525553328729]
00030;[132, '00863', 0.0459453807380853]
00030;[133, '01105', 0.04572197613636917]
00030;[134, '00552', 0.044807397356213266]
00030;[135, '00366', 0.04461596047159666]
00030;[136, '01100', 0.0444714114985749]
00030;[137, '00370', 0.04441077111443997]
00030;[138, '00585', 0.044254510870255566]
00030;[139, '01131', 0.043920385686120195]
00030;[140, '00889', 0.04358134740751966]
00030;[141, '00356', 0.04347409881635125]
00030;[142, '00824', 0.04346005997003298]
00030;[143, '00284', 0.043400255802382645]
00030;[144, '00221', 0.04311792003633961]
00030;[145, '00942', 0.042999159530231694]
00030;[146, '00126', 0.04285201236021351]
00030;[147, '00355', 0.04277829396428032]
00030;[148, '00246', 0.04252904918919132]
00030;[149, '00814', 0.04250457594597354]
00030;[150, '00389', 0.04248922494345392]
00030;[151, '00343', 0.04207560733558565]
00030;[152, '00241', 0.04193739490245033]
00030;[153, '00021', 0.041853390099634215]
00030;[154, '00467', 0.04172679561372201]
00030;[155, '00160', 0.041682673067391644]
00030;[156, '00433', 0.041654811193363415]
00030;[157, '00276', 0.04153908238390967]
00030;[158, '00481', 0.04117255691239976]
00030;[159, '00020', 0.041143702979053925]
00030;[160, '00359', 0.040846024675666975]
00030;[161, '00732', 0.04065825243584135]
00030;[162, '00703', 0.039808239242565505]
00030;[163, '00283', 0.03975988560946287]
00030;[164, '00963', 0.03969305292475833]
00030;[165, '00984', 0.039676098710862424]
00030;[166, '00068', 0.039374500353956336]
00030;[167, '00761', 0.039331195174686764]
00030;[168, '00173', 0.039007759892512095]
00030;[169, '01027', 0.03845637114428518]
00030;[170, '01028', 0.038373053926501796]
00030;[171, '00830', 0.0383442813620976]
00030;[172, '00299', 0.038258954212322734]
00030;[173, '00679', 0.038050588701788804]
00030;[174, '01158', 0.03799979597654723]
00030;[175, '00198', 0.037818521945814365]
00030;[176, '01014', 0.03777623061074858]
00030;[177, '00108', 0.03763068197099123]
00030;[178, '00559', 0.037608933447012785]
00030;[179, '01212', 0.037533407476421705]
00030;[180, '00473', 0.037362913181797824]
00030;[181, '00662', 0.037226131644492594]
00030;[182, '00338', 0.0371602717660447]
00030;[183, '00875', 0.03703966436219981]
00030;[184, '00446', 0.03693073036322936]
00030;[185, '01096', 0.036760141971936486]
00030;[186, '00855', 0.03674845244440038]
00030;[187, '00092', 0.036714210262278675]
00030;[188, '00164', 0.03656001835196283]
